Text	Person/num. agreement
So, what was the story?	0
[Who are your mother and father?]	0
Like White teachers that say, “These books are clearly wrong and we don’t know how to teach them, so we would love to have some oral histories from African American people to help us teach these classes.”	0
One of the big issue, you know I grew up in the late 70s, early 80s, when I was in middle and high school.	0
That gives me momentum to keep on fighting for what I believe in, to keep on pushing for better education, being a better parent, being a better man, proving people wrong who said you couldn’t achieve it, who said you couldn’t make it.	0
Yeah, Ms. Armbrister.	0
Now that, I was surprised Bonnie could come every week.	0
Well we were not the well to do family.	0
He was on the other side.	0
"And I would always read them and there would always be something in them saying, A Concert Pianist."""	0
I miss that train going across the Columbia Springs River.	0
Momma, she wasn’t sick or anything	0
And you finished your grammar education there?	0
The C -ration was canned food.	0
And this is what	0
You could get by , change the oil and see what was going on.	0
And all of a sudden they hear people talk about when they played basketball and they are struck.	0
This building across the street that’s the community theater now —	0
Dr. Horace McCloud, I'd like to thank you for this opportunity to speak with you about the Jerkins Historic Marker Dedication and the celebration that took here at the Jerkins Community Center in Perry on August 21, 2010.	0
And plus , outside, we had our little P .E. area to go out and play.	0
[It was very insightful and I appreciate your thoughts and your candor.]	0
But when I first got there I had to go through a process station which was the fourth division in a place called Pleiku.	0
Everything is not just like it was when I was home.	0
But actually, probably what really saved us from being destroyed by the enemy was—they wouldn’t let the gunships come in, but the jets did come in, and they dropped little cluster bombs at the base of the hill .	0
[All of this speaks so much of leaders being built in your family.]	0
And they were so good to him.	0
Nope, you have to learn English, you gotta and, he's right.	0
Okay, do you remember —do you know your grandparents?	0
I want to back you up a little bit, because I asked you about the first time you were scared, and then you took me through what happened to D .C., and you talked about leaving and being hurt and going to Japan.	0
I just really bared down on that English.	0
[I don't really have anything other than that she was a stroke victim.]	0
So, that particular incident , when things were over, they called in the helicopters so we could get our dead out.	0
This Mr.Rawls he said you haven't been coming to school and when I leave home you had your breakfast and you supposed to be on your way to school, you haven't been going to school?'	0
And was there a railroad tracks separating the east and the west side of town?	0
[So, when you fighting against like I tell all the kids, stomp out all this foolishness.]	0
If the parents know that you mean well, and you are going to try to help the students, their children and help them and the things will work out better.	0
And I’m finding out that I’m kin to people I had no idea that I was kin to.	0
And I stayed there for a while and these two departments, pharmacy and sterile supply were located—i t’s like in the same building, same area.	0
So was that a weird feeling, to be like—	0
What was your wage?	0
So how is your experienced with mayor?	0
All of it is Putnam County.	0
And where was she from?	0
It was a old wooden building, and I think we probably had a wood stove back during the day —I think, I can’t quite remember.	0
What were your earliest memories of your education?	0
Really, that was his home?	0
That was a three separate room building, and I forgot how the grades was divided up.	1
I worked for the State of Florida for thirty-five years and that was where I experienced it.	0
So he graduated from Howard and interesting thing, his roommate at FAMU, all A's and one B	0
They were just filling y’all in.	0
If you needed something we would provide it and that's what a parent's supposed to do.	0
Okay and what was his name?	0
I’ve always been a shy person, so I wasn’t one of the most talkative, talkative here, mingle here and mingle there.	0
It’s facing the sunny area and facing the street so we’re a getting a chance to get a little sunlight in here today.	0
And I had two weeks home after finishing advanced training , and shipped to Vietnam, which my route was through Fort Dix, New Jersey, and then on over to Vietnam , and that was in 1967.	0
"[And most of the people in the town told us not to do it, we were going to be arrested, What are you doing that for?""]"""	0
He and his brother both went, really.	0
My mother had done put me back twice because she said I was going too fast.	0
The disabilities	0
The punishment of this kingdom, no kingdom slaveth forever.	0
Yes, they brought awareness just through other ways in which they would bring awareness to government programs or activities.	0
Later on when I got into middle school, she went back to school and got her nursing degree, and she became a nurse at one of the nursing home she actually was a cook and cleaner at.	0
All they had to do was just—the enemy was at the foot of the hill.	0
Deep down in my soul and in my spirit I want to take care of it because my mother was so well-known here.	0
Every now and then, I visit her church.	0
Her car caught on fire when she was coming home from Alaba ma, I guess.	0
As far as members in our community, they just didn’t understand what it take to run a city government and I was always fighting for our town, is a small town, lot of low income families .	1
Pharmacist.	0
[I knew that wasn't my phone.]	0
I said, 'Get you some textbooks and look in the index then go in the library in that particular area and look it up.'	0
She married my father she was more interested in being a seamstress	0
Well, actually, we wasn’t really welcomed.	1
I think what we need is trying to improve communications and that’s communicating between the home and the school.	0
Yes, so my community in Miami was made up of church, family, teachers and friends at school for the most part.	0
And most of the time while we were out in the street catching ball my father would be sitting on the porch to make sure that we were in front of his house, his yard and not the neighbors.	0
[Just which ever you would care to talk about.]	0
It was a lot.	0
This was our guidance counselor, who was also our music teacher here at Jerkins.	0
One of the things I learned attending the University of Florida I felt like I lost out on a lot of things that I would get at a Historically Black College/University which is why intend to go to Howard Law School , but do you feel like there’ a difference, a big difference in going to a Predominantly White Institution as opposed to a Historically Black College or University?	0
And we had a band was called the “D&B” the “Death and the Blind” from St. Augustine.	0
And this senior boy wanted me to dance with him, which I did.	0
And, you know, they had to call artillery in, which the enemy know the closer they are to us, the safer they are.	1
Well, you was at home— —at that time because that’s what you was used to.	1
It wasn’t long that I went there.	0
Her name was Jeannie Cooper , and during that time we had a music period.	0
Another incident is somebody killed a bunch of—there's two types of people you fight.	0
It was only one White woman and one White man come to our church and he tried to give us something.	0
So I was complaining to the doctor , because I was having pain problem with my shoulder.	0
His name was Jimmy Cooper.	0
I think my brother, Marcus Hightower, his class was actually the last class to remove their tassels in 1970.	0
There was times that we was in a fire support base which was artilleries, a motor setup to come in for a few days.	1
but I guess she was right there.	0
Yes it is.	0
But it was the inspiration which they instilled in us that they wanted us to be better off than they were.	0
Give a test to this one, give the same test to this one.	0
[My wife's name is Carolyn Demps and she just retired from the school system as the Director of Pre-K]	0
[but then somehow my mother, my mother and her sisters seemed to want to go to the Episcopal church, I think their thinking was that it was a better church, it was better.]	0
So you know, I loved dancin’ and he - his name was Wendell Beaton Ball and could he dance, I am telling you he was a good dancer.	0
But not the fear where they are afraid of you, but the fear that if they do something wrong, they know the consequences, Because we all have fear.	0
We had to wear evening dresses to that and that was fun going to those.	0
So you were the replacements , but you became a part of that group?	0
I rose to the position of Department Head of Social Studies at Lincoln, then Assistant Principal and then Principal here at the school district.	0
So, I’m trying to get a feel for what it really looked, and sounded, and felt like to be in that kind of a firefight situation, because all I know is what I’ve seen in the movies.	0
In Fort White, you mentioned that there weren’t many jobs, but were there any – do you know if there were any Black owned businesses here in the area at the time.	0
Because we used to go places with my dad, but that’s about —I didn’t go to school there, so there was no remembrance of schooling .	0
She was trying to build up a bad record.	0
It isn’t like that anymore.	0
Knowing that your family was mixed up, did that help you cope with what was going or did it hurt you to think my family does fine with all these races in it, why can’t the rest of the world?	0
That was not it , they worked on that and they found out who it was .	0
Evangeline Grimes and my brother’s name is Ernest Vincent Clayton.	0
and I had planned to get, I was getting’ low on gas.	0
[Way I see it, feel like is Black kids to have Black teachers and stuff to relate to, because they care, and they know what we up against.]	0
His reply was , “If y’all want me to go back to college, choose a different school for me.	0
But things that bothered us was not here at Jerkins.	1
That was really .	0
Some of my best friends were Kappas and some of my friends were Alphas, but Qs are men.	0
And so you did most of the kind of like raising and taking care of and cooking for your siblings?	0
Back home the worship was really upbeat.	0
Her name is Regina Dennison.	0
There were times that I was a little upset , particularly early on when I wasn’t playing, I was a pretty good athlete I high school.	0
Any country overseas, I had an opportunity to go visit.	0
And to listen to some of the success stories that came out of Jerkins, we had good instructors.	0
And so was it,	0
What was his demeanor?	0
[Well Mr. Hughes this has been fascinating to hear, your family story of success, the stories of your ties and deep belief and deep believe of the community here in Jerkins High School, and in God.]	0
Okay, what are your two churches?	0
And who is that taught by?	0
And Mr. Thomson was one of them.	0
[What was your favorite subject in school and who was your favorite teacher?]	0
[My expectation is that it will continue.]	0
He was from D.C.	0
We’re in Pugh Hall in our conference, and our guest to be interviewed today is Mr. Cornelius Clayton.	0
I don’t think that I really lost anybody before that time that I was really close to.	0
[And what are their names?]	0
That’s a lot of stress on one person, when you came in what were you like eighteen?	0
 So he went up to FAMU and he was the first student at FAMU to graduate with all A's and his roommate graduated with one B and all A's and both of them went to Howard.	0
But you know , you would not go— like, if it was a White tavern, that somebody might just say a racist name.	0
But the first year was really a struggle for me just because, I don’t know, being so young I guess.	0
All he wanted to do was play the drums.	0
So what are your memories of Jerkins?	0
[Do you think that Jerkins made a leader of you and what is your definition of leadership?]	0
And that it really doesn't matter where you're from, universities are going to accept you based on your SAT scores, your averages, the courses you've taken in high school.	0
He was a medium build man.	0
[And we got so many issues that we have to contract over here first.]	0
She was a full-time 	0
[What was it like living in that home?]	0
About four months before I got out, I started having a crawling sensation in my head—which , I was still having the headaches and the nightmares.	0
[Do you remember where you were when you heard that Jerkins High School had been closed?]	0
The $10,000 was the insurance that the service men had.	0
[Norristown, Pennsylvania.]	0
[Do you expect it to continue, what are your expectations toward that?]	0
And there was an update with my grandfather had one was called a Brownie.	0
You could tell they knew what they were doing by the way they were coming in because of your training?	0
Our youth department was very active, there was activities from vacation bible school to bible study every Wednesday night.	1
[Do you ever recall, or do you have memories of speaking to your grandfather about his business?]	0
I assumed that was Alachua.	0
So we had to go in thinking about taking care of each other and protecting each other.	0
I was thinking about that when you called me, and I was thinking of—I was looking up “ Jesus keep me near the cross ”.	0
[and you probably have many thoughts about it, but before I speak about Jerkins, I was just curious, what was that Vietnam experience like for you?]	0
[And where were you born?]	0
He was ROTC and Army Reserve.	0
He also got his Ph.D. from Indiana University.	0
So, too much of our history have died with our parents and our grandparents.	1
I would imagine he’s probably at the top that he can be at his rank, probably sergeant commander.	0
So then communication has to have fallen and as communication falls, cooperation is falling and in legal communication as well as illegal communication.	0
[This Jerkins historical marker dedication and reunion it seems to be a time of great joy.]	0
What was your senior year like?	0
It was definitely prior to coming to UF.	0
and so I taught History	0
So did you say that this was in Fort White or in between?	0
My parents both are deceased: Cornelius Clayton, and Ruby Lee Clayton.	0
Do you believe that the truth commission in Haiti was effective?	0
I was born in the small island of Haiti, next to the Dominican Republic.	0
There was a lady from Putnam Hall just as my son said “just a friend.”	0
[Well it was different because I was from the first set of kids, the first three that were born were fifteen years difference between the first three and the latter three.]	0
' He can't read Mesopotamia but he had sense enough to sit up in the classroom and listen to what was going on.	0
Winnette and me, that’s my sister.	0
[So this was a decision that said, that the schools, how they were behaving was appropriate, is that correct?]	0
Because you see he was a cook and he’d mess up a spoon, the dishwasher washed that spoon her, washed the spoon and oh, he’s mess up so many dishes.	0
[Well it's important because I just wanted to let them see where I was having to start, from where we started from, and where we are going.]	0
[I was in Melbourne, Florida and well, they was closing schools there too, and that's where I was.]	1
[One that are able to take charge, see something that need to be done and be willing to do it.]	1
[Well my definition would be is do onto others as you will have them do onto you.]	0
[What was his name?]	0
Okay , so we was patrolling through the woods, we go up on this big hill that the United States had had an air strike on.	1
My sister has six, three boys and three girls.	0
[That was the main course right there: to join in and get an education, because without that education, you is nothing.]	1
Most of the time the parents when they come to the school , they’re trying to be a friend to the child and they’re taking up for the child saying.	0
Those words were meaningful because it helped me to learn the English language.	0
He was also in the Glee Club, the male chorus.	0
Ever since I was an infant.	0
All of this doesn’t make sense, geometry, we don’t need that .”	0
I think I was the senior class president, and one year I was the student government president.	0
So he was going to go to a Black school so we told him , “Sign up for South Carolina State, North Carolina A&T, Alabama State, Tennessee State, and Southern University .”	0
Was Orlando any less dangerous or less racial than Perry was?	0
I was the youngest in my class	0
If I was a teacher, it would have been gratifying to me.	0
She wasn’t even my girlfriend, just somebody I carried.	0
[So it was a landmark decision.]	0
[They wanted all chapters nationwide to hold this sympathy demonstration.]	0
But just that was where if you were Colored, that’s where you received service.	0
I go to their birthdays and Christmas and Thanksgiving.	0
[She was a finalist in the year 2000 for the Georgia Nurse of the Year, and I'm second in the family, Bishop Tommy Hughes in next to me, then James Hughes who retired as a project engineer for the Air Force, and Warner Robins in forth, and next to him will be Henry Hughes, and next to him will be Dr. John Hughes of Houston, Texas, in fact when they decided to implement an accelerated medical program at the University of South Florida the first Black to receive his degree from that program.]	0
Following me is my sister Dephanie Lafortune, then Rebeccas Lafortune, Benjamin Lafortune, and the Grace Lafortune.	0
[Yes, my sister.]	0
You was born to your teachers.	1
Fruit , and whenever we had a big breakfast in the morning; grits, bacon, sausage, and biscuits.	0
When I was about in 1953, I stayed in Philadelphia for about two and a half years.	0
This is Marna Weston with the Sam Proctor Oral History Program at the Jerkins Community Center in Perry, Florida.	0
We couldn’t come out the crater and they could have killed everything that was up there, but God was with us.	0
So you were the perimeter watch, basically.	0
"And, man, I was like, Wow!"""	0
Yeah, it was hot.	0
well -driller, also, like my grandfather was.	0
And that’s where you would—like the United American, not the guys who’s fighting , but if they was shooting from a helicopter or a plane, they would use what they called tracers.	1
Like, I taught my kids the truth about things like that so when they grow up they’ll understand why things are like they now.	0
[Secondly, Jerkins had a very important part in our formative development, even though it was compulsory attendance we had to go to school somewhere, I'm glad that I attended Jerkins, because at that time we all had a hunger to move to the next level.]	0
Do you have much memory of your grandparents?	0
[That project that I mentioned earlier—in terms of beautifying this facility, in terms of revitalization—I'm hoping that that will bring the community together and we take back ownership in this project.]	0
And it wasn’t always in this building, but did you go to some of the churches and the Masonic Lodge?	0
What else was on Main Street?	0
And so this country and your history here and what this country is, is worth a human life?	0
Often times, people mistake leadership and management.	0
And so he came into the door, she was right opposite.	0
So was that message well received amongst Black and White soldiers and probably Native American?	0
So if anything is down there they are cooked.	0
[And, our wives, all of our wives, six of the Demps women were school teachers and most of them worked in this area.]	0
It restored peace because it brought awareness and showed what was really happening.	0
And then we went back, because really we would normally have went to Putnam Hall and stayed there until we finished eighth grade, so I really don’t know what the reason was, unless the attendance was low, and they shift some of us that way.	0
I guess they was studying about photography and this was like maybe the fourth grade , so I went , and I showed them different pictures that I’ve taken and talked about down to the generations the pictures that I’v e taken.	1
[School was a real challenge for us and it was a place to go and they expected graduation of us, and, then, if we didn't graduate, and even after graduation we had to go to the saw mills to the log woods and take mediocre jobs.]	0
Yes with the support system, the support system was more than just the students, it was the teachers also because they were used to teaching students who’s English was their second language.	0
Okay we’ll start with —what is your date and place of birth?	0
We got into a fist fight or something, the next five minutes or fifteen minutes we was hugging people, laughing, or drinking a soda together, or whatever it was.	1
Why that is?	0
And maybe I’ll kind of close it out all about Vietnam is when I got wounded which was November the 11th, 1967.	0
and I miss that.	0
Were there people whose parents didn’t really seem to care?	0
Well, he claimed that this Black man was making waves with his wife.	0
Because I started school when I was five years old and I graduated too early.	0
No no taking pictures because I’ve been doing that since I was twelve.	0
My sister and I told mom, I said, “When I was growing up mom was about 5’4, 5’5	0
 I might be misquoting the term you used and I'm sure you can correct me in a moment	0
[His philosophy was about everything: football, basketball, track, drill, and swimming.]	0
This is a state highway.	0
No, when I grew up there were no Black owned business here in Fort White.	0
And his wife and he had asthma but he went in service and he died from asthma.	0
You see one thing about it, it helped me in a way because mom told us about all this and granddaddy, when I was a little boy, granddaddy sat us down and told us a story of his daddy and different things what happened and how things happened.	0
Okay, were you speaking of when I was getting ready to go to Vietnam?	0
And our band was the D &B band,	0
I’m sorry I was gonna ask you, what was the teacher ’s name in sixth grade?	0
[Okay and also your professional capacity in the community—I know you are an entrepreneur and an elected official—could you describe what your official capacities in the community are please?]	0
I love film, and mine is a 12.5 pixel .	0
They lived on this same road except instead of northeast it was southeast, not too far when you cross Main St reet.	0
We were 3rd—I don’t know, we were based out of Pleiku with the 4th Division.	0
o work, I went with him , but my uncle followed his legacy in the well drilling.	0
and it was ninety one something.	0
I was inducted in Jacksonville.	0
Humanities was great.	0
My daddy is a Q and there are plenty of Qs here this weekend, so I wanted to know if you'd talk about the leadership in that organization.	0
But having the strength to take the right steps towards where you want to go is really good.	0
“Oh, well, your son is a draft evader.	0
[On behalf of our Samuel Proctor Oral History Program, we thank you.]	0
If you can name one or two people within your life, whether it’s your parents, grandparents, teachers, peers, who would you say shaped your life and mindset?	0
You’re talking about the Episcopal Church.	0
He became a surgeon in Indianapolis, Indiana.	0
They come to Taylor County twice a week and they are housed out in a parking lot.	0
Also my grandfather was a great mechanic.	0
This tent church came here and got these members to join the Church of Christ.	0
And a lot of it was out of focus.	0
Was he telling y’all that cause he thought y’all were tough enough, or was he just being cynical?	0
And with my children, their mother and I never told them, 'You got to go to college, you got to go here, you got to go there, you go to do this.'	0
So how was education or the importance of education in Haiti different from the importance of education here in the U.S.?	0
And I have one sister —my brother is sixty- nine.	0
That’s the one I missed out.	0
[I like to close every interview giving the person I spoke with the chance to have any comments they want on the interview or the activity that we're at, and when you finish your comments that'll conclude the interview.]	0
My major was math.	0
I was told if you get an education and if you do the right thing, good things would come back to you.	0
Yes they are.	0
"[He was Caucasian, and we were African— American, or we were the colored people"" as we were called then.]"""	0
Because I was very closed with myself.	0
[So he was a real dedicated man in what he was doing.]	0
She was also in club and in the Methodist church.	0
I don’t care what color you are, that uniform is what matters to me.	0
[Okay I knew where Havana is I was there at a wedding with a friend of mine he got married; it was a beautiful area we really liked being there.]	0
We stayed up there, it was just bad thing to see.	0
They were like I want to say twenty-five cent.	0
As she got older, I would go visit her and we would stand around and talk and she would be standing there and I would seeing her moving just trying to get out of my way, and I'm not about to bump her or something, but, from her depth perception, she didn't know how close I was getting to her, and she constantly moved and was feeling for me, in terms of how close I would get to her and et cetera.	0
[Was Rose Taylor, and she was half Native American Indian.]	0
There were, because when I went into the military, it was just becoming desegregated.	0
and we said Qs are men.	0
and so he expanded on it and went to — let’s see that was probably tenth grade or eleventh grade.	0
Or, when the kids get out of school, grandmamma is right down the hallway from them and their down at the Boys and Girls Club.	0
We called it hung; a couple of mortars the term is hung .	0
Well, I ’ve never had to really —I never had a problem that I had to go to him , or was sent to him by one of the teachers .	0
[See you have a lot of memories here, who was your favorite teacher?]	0
And when I be away for six months or a year or whatever time it is, I come home, you have to fill me in on what’s going on.	0
It wasn’t all about me, and it wasn’t all about the east, because we had people of all origins around that had done things.	0
And people who had gone through the same experiences as me, but upon the move to Alabama, that was completely changed.	0
Because she was so concerned about the kids eating and that they get enough to eat and her theory was a kid can't learn with a hungry stomach.	0
"[See I was in the bridge group"" that is,  I was teaching here when we closed down and moved to Taylor County High,  and we cannot say that we lost so much that we can never grow again.]"""	0
What was their reaction?	0
And that was in 19 	0
And Mr. Priest was one of the big— he was one of the first ones I remember there.	0
but Al to me is Higgins.”	0
All that’s changed to me is the color of your hair.	0
Because now, you are sitting with your doors down, four down four, it the net it could fight.	0
I found out today that he was the director of the male chorus.	0
So I really didn’t get much in that deep in schooling because I felt, I left when I was nine.	0
Now, you weren’t educated in Jacksonville, but you do have your early education.	0
That was my way of seeing myself do a lot of things, visiting other countries.	0
So it just wasn’t that common to go to the doctor?	0
You know, management or leadership is one of the qualities that needs to happen in management.	0
It was first to eighth.	0
But y’all were together, you just didn’t know them.	0
People don’t care about English anymore, I don’t know why.	0
Another school was—Lincoln was bad.	0
[Well as a board member, we create policy for our school system and that's generally administered by our administrative staff and we basically just approve of it or disapprove.]	0
And what are their names?	0
Loughridge is a family that has been in Taylor County for a long time– owned a lot of property.	0
Was that by your commanding officer, or was that by the sergeant?	0
When you listen to this music, that’s what it reminds you of?	0
Vice president —what were your responsibilities as the vice president of the senior class?	0
Learned to speak a little Spanish.	0
You shared these stories with the students?	0
I really want to make some impacts in education because it has changed so much and this is just the beginning.	0
Well another parent would come and I’d say, “Oh.”	0
I was to turn the kitchen over to my brother, clean, all dishes cleaned and put away and all scrubbing done, nicely and neatly.	0
Well, my parents bought into that.	0
That's the second example that you gave of that as well, because you also talked about some inter-disciplinary challenges given to you by Coach Turner.	0
Even though she wasn't supposed to do it, she would find a way.	0
[Yeah, I was a teenager when the first child was born.]	0
They truly cared about their students, and it made you want to learn, and it gave you the initiative to put forth the effort to learn, because of the care that they exerted for the students.	0
I didn’t know I was hit all where I was hit.	0
Your husband took a sharp picture, too, I like all his military pictures.	0
Things are too different.	0
Those were the things we were just accustomed to.	0
The experiences that your parents had.	0
The Alphas were in charge of the school because the president was an Alpha.	0
Or is this before Tet?	0
My six brothers they was —my dad was a farmer , so they ha	1
[Well thank you very much, Mr. Dennis, for speaking with me today.]	0
One of the first projects they did was to renovate the cafeteria.	0
I can talk about the work place, I can discuss mathematics, different ideas, different thought processes with them.	0
And so really I didn’t make a dollar a day , but I knew how to spend my money and we were going to school.	0
When she comes to the school , it’s just the parents don’t cooperate with teachers and the teachers don’t cooperate with the parents.	0
I think it was New Year’s of 67.	0
And the day that he was supposed to got his letter , Southern which accepted him —Southern State their administration.	0
Talkin’ about dancin’ though, in high school I was a sophomore and they had junior/ senior proms, but they have the sophomore serve and everything.	0
Only thing I felt was this knuckle and this shoulder.	0
We used to have to wash — you know what?	0
And my teacher that was teaching me the 7th and 8th grade, before I got promoted to the 9th, his name was Robert Allen , out of Palatka.	0
Small fragments that just —those are my biggest wounds.	0
Not even where that is.	0
Her birthday was January 17, 1948.	0
But then my four years that I actually got a chance to play, which was my freshman year in 93, we won the SCC Title all for years.	0
[But most Blacks aren't taking advantage of it.]	0
And what is her name?	0
[How do you feel about being here today and why is this so exciting?]	0
I just wanted to take care of her .	0
I don’t hate White people, but it’s just a historical thing.	0
For me, I was fortunate enough to receive a scholarship to play football at the University of Florida, and so I moved on and played college ball.	0
It's a very nice facility– much smaller than what the Jerkins Center is.	0
Yeah, it was different.	0
but we interact with the Black and Whites interacted on a daily basis.	0
Well May was the sweetest thing, she was the only one in there, but I had several after that.	0
What years was that?	1
And so what was it like?	0
Her name was Altora Johnson—no, Altora Strickland .	0
[What happened in 59 that ended your situation of caretaking?]	0
[Because he gave us such a desire to excel, in fact I was playing football for him at 130 pounds and received a scholarship to college and as a running back in college 135 pounds.]	0
You can try to change history and try to change the narrative, but you can’t change the hurt, the poverty, the economy, the social instability and any other trauma that has been caused.	0
And she did just fine and got a good job, I was so proud.	0
[After I stayed home a while, I took care of the younger kids, and I just kind of didn't want, just kind of lost interest in going to school.]	0
And all your friends were there?	0
I miss my husband going to work.	0
It’s just the area.	0
All you had to put on there was High Springs.	0
Very much so, by my grandparents, paternal, being in Gainesville, and as far as I know they were born in Gainesville.	0
I didn’t go over there with the 4th Division.	0
And when I went in, Mom and Dad, they didn’t want me to go, period, But when they knew anything, I was gone.	0
Except there was a war going on.	0
Momma was a superintendent and the Sunday school teacher for years , and she was in the church when she died.	0
John the Baptist come out of the tribe of Levi, that was the priesthood back in the day.	1
I was christened in the same church that my father was christened.	0
[Is it possible to take pride as a Black American and a Black Floridian and to be an American these days, because some people say that is a hard thing to do, I mean how do you accomplish that pride with being Black and an American at the same time?]	0
There was a shirt factory that wanted to come here and give people jobs.	0
But, then, other stuff was bought within the community?	0
We want to establish a Jerkin museum, and maybe expand that to an African American museum just for Taylor County.	0
Now where is this?	0
And I was married in the church, and Bonnie was married in the church.	0
When I was growing up, not many jobs in the local town.	0
[So what is it about Jerkins that motivated you to come and be here today?]	0
[The oldest boy, who is now deceased, is Nelson.]	0
So for a large part of my high school years, there was three boys and three girls; and so it was kinda split up, you know.	1
So the only —I can’t say the only —the best way to improve that is by the use of better means of communicating and the only time that I can communicate is after I get off of work, five o’clock .	0
[And we pretty much felt that we were going to do well because we heard her praying and mom and dad sent all seven of us to college, and six out of seven of us earned college degrees.]	0
They were off in the distance.	0
I think it was November of 68.	0
But people would always say when I would give them a choice —“You like this one, black and white from the film, or you like this one from the black and white film ?”	0
And it was a pretty good song and all, on the field up there at our last football game.	0
So actually, another thing that probably saved me from going back was when I would play volleyball, the ball would hit one of my fingers, because a fragment was enlarged between the bone , and it would sprain the whole hand .	0
So, when they built the cafeteria, then, he thought about my mother because she was still coming to see about her girls.	0
[Some of the boys come home, and here for a while, and we gonna have a meal afterwards and just get a chance to reminisce and enjoy one another.]	0
[Mr. Bishop, thank you for speaking with me.]	0
[I was born in Perry.]	0
Now, after graduating from high school and/or college or whatever, nobody ever asked me to name the 206 bones of the body again, but Coach had that inter-disciplinary instruction method.	0
And his son married a pretty girl from Alabama, and you might have seen a pretty brick home not too far from here, which you have to leave this room to go over.	0
Okay, hello today is, July 24th, 2019.	0
No, she was just a friend.	0
If he needed to talk to somebody, and I probably heard him to talk to people, you know, he was not irrational .	0
At first , when they asked me about doing this, they was basically concerned on the east side, back in the day.	1
and I knew her younger sister.	0
and she was born in East Palatka, Florida.	0
But you didn't feel anything because they was your friends, and you were getting them out to be sent home.	1
There was a knife or anything drawn like that.	0
[I was in the Army, and I served during the Vietnam era.]	0
"He said, What I'll do is let you teach all music and one twelfth grade class of government."""	0
Yeah, my grandma used to mention President Aristide and how he really brought a change to the country and it wasn’t necessarily a good change.	0
Read books, or watch television.	0
He wanted his son back.	0
Her last child was a daughter, Marybeth, who lives now in Gainesville.	0
And she knew I needed to pull out, because things was getting a little bit crazy.	1
During that time—that’s mostly how my grandparents them learned from the White peoples were teaching them.	0
It is evident that Christ come out of the tribe of Judah.	0
What are the chances we're going to see this come together in the next five years or so?	0
Okay my oldest boy name is Gershon Thomas and the second’s name Ezra .	0
That we send all of the brainy ones out to other communities and we are left with what's left.	0
My dad was an 82nd Airborne, I think I told you I was born at Fort Bragg.	0
Let’s see, what we was called?	1
Were there any strong feelings about that , or was everyone just , “Well that’s the school we have to go to”?	0
He was a pretty good pitcher.	0
The word I’m trying to say is that we was already initiated and we was already conditioned.	1
Course they were children, of course they had no idea that we went through stuff like we did in Vietnam.	0
You know, grandmamma could be right over from the kid in daycare.	0
I feel like that was really important because if there’s something good there and you don’t know there’s something good there then it doesn’t really help you.	0
We really appreciate the effort and stuff that you all have done to record some of the oral history that has been around Taylor County and really not recorded or taken down any place.	0
And this process went along for about fifteen to twenty minutes.	0
But they was a Gordon, and somebody ’ children momma could have been a Gordon or a Davis, you know what I’m saying?	1
Did you ever have to do things that you wished you hadn’t when you were there?	0
The plight of the so- called Black man and woman and also some of the Indians, most of the Indians were brought here as slaves, sold as bond men and bond women and just very similar to what happened in Ancient Egypt.	0
I think we just were very grateful that you all take the time to come over and to be with us, to partner with us.	0
We couldn’t, because our family was also mixed.	0
[This is Marna Weston with the Sam Proctor Oral history Program.]	0
[So when schools were integrated in 71 that was still drastic?]	0
And see we had some parents who cared and we had some who didn't care either.	0
But I didn’t think that I was UF material , and I didn’t want to crush it	0
Mostly just take care of it at home?	0
So how were you able to manage that stress from college life, still being a student but also a young adult and still growing and maturing?	0
[And she took five of us, sisters and brothers in.]	0
[School system was integrated, yeah.]	0
She was very, very good.	0
So those are shrapnel wounds.	0
So it’s just a whole history of African Americans condensed so that we can explore the different avenues.	0
I said , “Well is it as clear as mud?”	0
So you wouldn’t see, you were just sticking it up over your head out of the top and just firing.	0
And it was demoralizing.	0
So, it was truly a one- room school house with the two halves.	0
[They went in the back door, they did because they wanted a drink, came out, they went in, but I was not going to go in that store.]	0
And I asked her one day what was the name of that song that she always played for graduation.	0
She tried to make it look like I had excessive absenteeism.	0
And you mentioned baseball , so that’s unfortunately a sport where you don’t hear as much about Black student participation with baseball but these were all Black baseball teams correct?	0
[My name is Chester H Demps.]	0
And so, those kind of things that really make events like this good and special.	0
"A young lady, Shirley Williams was telling me that the teacher had her do a problem on the board, and she did the problem, and she looked at him and asked, What do you think?"""""	0
From the best teacher that this town has ever had.	0
And so we had a lot of tourists and they would stop there and you might have seen this store— it has a balcony up there.	0
[Do you feel that was something important that has been lost in the school system today?]	0
They just bought, they sneaked their paganism into religion.	0
Diagraming is something —	0
You were very young?	0
I guess my graduating class was 56, but I left in 1954 and went military.	0
That’s the oldest church I think, besides the Episcopal.	0
He was Associate Dean at the medical school, at the Indiana University.	0
It was supposed to have been over but they were still having skirmishes over there.	0
But, I said, 'What we were trying to do, inspire you to be something.	0
I think the principal name is Mr. Warner, if I recall it right.	0
My mom was born in Lake City and my dad was born in Georgia.	0
So one family may pick peas, and you share those peas with other family.	0
That was his church.	0
I would hit the volleyball , and it would sprain this hand, because I got hit through this knuckle.	0
And what years were those?	0
So our social activities are not on the same level because I like to be involved with people.	0
It was like a squad of about twelve people.	0
